#mpa_vJun23_CHOCOPhlAnSGB_202307
clade_name	downstream_1.5km_2012	downstream_17.5km_2011	downstream_2.3km_2011	downstream_2.7km_2011	effluent_point_2011	upstream_1.9km_2011	upstream_150m_2012	upstream_2.2km_2011
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_hydrophilus	0.0086104015251424	0.0	0.0	0.0021499751393388	0.0101152398731872	0.0115833272368836	0.0070537070187514	0.151469265283486
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_denitrificans	0.0084684961952859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_caeni	0.0083236345043908	0.0336600773790603	0.0256576720306634	0.0704741367523145	0.1492887004779416	0.0855698138770414	0.005506275862901	0.431028046495206
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_agitata	0.0082645072836173	0.0	0.0	0.0015615569125941	0.0030304832919188	0.0028415807829215	0.0	0.0264438456493346
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas_maotaiensis	0.0076991032349706	0.0	0.0	0.0	0.0021325983718268	0.0	0.0026493897062287	0.0179539062954533
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas_malthae	0.0070169229252963	0.0	0.0	0.0	0.0	0.0	0.0052624382262215	0.0
k__Bacteria|p__Bacteroidota|c__CFGB7739|o__OFGB7739|f__FGB7739|g__GGB24445|s__GGB24445_SGB36288	0.0064093907318484	0.0	0.0	0.0003276548507306	0.0113379469129078	0.0	0.0	0.0069900500680289
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_paurosaccharolyticus	0.005928242972804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae|g__Sulfuricurvum|s__Sulfuricurvum_sp_IAE1	0.0051632845540467	0.0198302125442672	0.002675551178277	0.1427225982153332	0.0364235600797438	0.0	0.0	0.0181411995030177
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Sulfuricaulis|s__Sulfuricaulis_limicola	0.0050753328131461	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methyloterricola|s__Methyloterricola_oryzae	0.004354719809969	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Planctomycetota|c__CFGB26100|o__OFGB26100|f__FGB26100|g__GGB45184|s__GGB45184_SGB62700	0.0039955219437699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula|s__Methanoregula_formicica	0.003569066863941	0.0	0.0	0.0	0.0	0.0	0.0667212456327471	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_fungiphilus	0.0034870278451177	0.0	0.0	0.0	0.0	0.0	0.0258362388210509	0.004721435364316
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas|s__Desulfuromonas_acetexigens	0.0032150426295596	0.0008407319052543	0.0032460652796633	0.02625112464692	0.05315627995851	0.0	0.0126021855495393	0.0133703681279155
k__Bacteria|p__Firmicutes|c__CFGB39919|o__OFGB39919|f__FGB39919|g__GGB41919|s__GGB41919_SGB59022	0.0029918373711396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__GGB90375|s__GGB90375_SGB126080	0.0029386228724434	0.0	0.0008616362503179	0.0067549051925722	0.0	0.4402034576614196	0.0588609987388251	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Rhodocyclaceae_unclassified|s__Rhodocyclaceae_bacterium	0.0029031465399793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Pararheinheimera|s__Pararheinheimera_texasensis	0.0028987119984213	0.0	0.0	0.0002685106937072	0.0	0.0015522025058412	0.0030866562373894	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Acetoanaerobium|s__Acetoanaerobium_noterae	0.0025587304789736	0.0	0.0	0.0	0.0	0.0	0.0044195571648151	0.0124138349607115
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_cucumis	0.0025365577711835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Alishewanella|s__Alishewanella_aestuarii	0.0024042606147028	0.0	0.0	0.0	0.0	0.0	0.01365725224671	0.0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_alkenigignens	0.0022771370900398	0.0	0.0001834176176419	0.0	0.0	0.0	0.0019049815365582	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter_benzoatilyticus	0.0022069235153712	0.0	0.0006432946386192	0.0146607594600006	0.0114414616543278	0.0	0.196095868632483	0.0964997379468891
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera|s__Rheinheimera_sp_4Y26	0.0021758817244651	0.0	0.0	0.0019604492943084	0.0019554226702112	0.0006671409990863	0.0	0.003385170364193
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_propionica	0.0020997554277192	0.0	0.0	0.00021881448509	0.0021780280389077	0.0	0.0	0.001493714784504
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Sulfurospirillaceae|g__Sulfurospirillum|s__Sulfurospirillum_sp_UCH001	0.0019157219530617	0.0	0.0004161553795626	0.0080112933716427	0.0	0.0134907273405901	0.0461146207406724	0.018102608869591
k__Bacteria|p__Proteobacteria|c__CFGB35538|o__OFGB35538|f__FGB35538|g__GGB63067|s__GGB63067_SGB85311	0.0016178685784151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_HXWNR69	0.0015313950180339	0.0	0.0	4.667286512714952e-05	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanomethylovorans|s__Methanomethylovorans_hollandica	0.0014900059634924	0.0	0.0061628852718443	0.005229250483922	0.0018483384549491	0.0	0.0040678682657582	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Acidimangrovimonas|s__Acidimangrovimonas_sediminis	0.0014301396524592	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae|g__Treponema|s__Treponema_zuelzerae	0.0012246725602713	0.0	0.0	0.0	0.0	0.0	0.010289244890075	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__Sulfuritortus|s__Sulfuritortus_calidifontis	0.0010184663778237	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Acetobacteroides|s__Acetobacteroides_hydrogenigenes	0.0008166947369341	0.0014417747144562	0.0	0.0	0.0	0.0	0.0	0.0082784626827028
k__Bacteria|p__Proteobacteria|c__CFGB8514|o__OFGB8514|f__FGB8514|g__GGB25847|s__GGB25847_SGB37835	0.0007272648155141	0.0	0.007289517324395	0.0	0.0039987841959863	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Dongia|s__Dongia_mobilis	0.0006836584901937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Rhodospirillaceae_unclassified|s__Rhodospirillaceae_bacterium_SYSU_D60015	0.0005964458395527	0.0	0.0	0.0	0.0	4.673652603489464e-05	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_formicicum	0.000466365953851	0.0	0.0	0.0	0.0	0.0	0.0221798465671892	0.0005731995418317
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Desulfobulbus|s__Desulfobulbus_propionicus	0.0004264550798289	0.0	0.0	0.0	0.0	0.0	0.0022461197686434	0.0028659977091587
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Ferrovibrio|s__Ferrovibrio_terrae	0.0004087169135968	0.0	0.0	0.0	0.0	0.0	0.0103197245946599	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Thiobacillaceae|g__Thiobacillus|s__Thiobacillus_denitrificans	0.0003518069636023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__CFGB9262|o__OFGB9262|f__FGB9262|g__GGB27278|s__GGB27278_SGB39510	0.0001071680876519	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Tolumonas|s__Tolumonas_osonensis	8.64735603812585e-05	0.0	0.0	0.0002549056480021	0.0	0.0064190327502749	0.0019143599071997	0.0406148407854101
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Oscillatoriales|f__Microcoleaceae|g__Planktothricoides|s__Planktothricoides_sp_FACHB_1261|t__SGB13413	4.993868067454689	0.0	0.0007208738925927	0.017371942734674	0.0156978969621874	0.0330828623349122	9.159324727629038	0.0154799894219102
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_cryaerophilus|t__SGB19418	0.5188398841070316	0.0345965729184852	0.03972884249107	0.1238643042373791	0.3121242031817895	0.2115973306168072	0.5628593261993041	0.4728788166338296
k__Archaea|p__Euryarchaeota|c__CFGB27277|o__OFGB27277|f__FGB27277|g__GGB41707|s__GGB41707_SGB58791|t__SGB58791	0.4787701056790835	0.0013955729611283	0.081814654687914	0.0195141705563197	0.1046232252968541	0.0022468355790657	0.0595139677947407	0.2904670669270099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylomonas|s__Methylomonas_sp_MP1|t__SGB109968	0.1781370125659118	0.0219762139836909	0.0013796310629318	0.001983880206356	0.0179453674922045	0.0004860598707629	0.1414645150529823	0.0394581508661662
k__Bacteria|p__Chloroflexi|c__CFGB39849|o__OFGB39849|f__FGB39849|g__GGB41812|s__GGB41812_SGB58908|t__SGB58908	0.1562414636232214	0.6760346950973984	1.766142369829176	0.9129501526091678	1.089094170366517	0.0006493627911436	0.0	0.0019532005931717
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__GGB27265|s__GGB27265_SGB75289|t__SGB75289	0.091550371374924	0.0189589594807538	0.0345952819600913	0.014715368601789	0.0471968811303603	0.0028142719892776	0.0052554044482404	0.0989191133918558
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Immundisolibacterales|f__Immundisolibacteraceae|g__GGB74951|s__GGB74951_SGB62012|t__SGB62012	0.0791077868533984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB6783|o__OFGB6783|f__FGB6783|g__GGB75611|s__GGB75611_SGB103138|t__SGB103138	0.0771898476295577	0.0	0.0	0.0	0.0029305380243408	0.0	0.0332533577021611	0.0039233810650512
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Alishewanella|s__Alishewanella_agri|t__SGB9784	0.0745690335687719	0.0	0.0	0.0021155846071399	0.0	0.0	0.0093033436763855	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Candidatus_Nitrotoga|s__Candidatus_Nitrotoga_fabula|t__SGB94491	0.0558338345764255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans|t__SGB12690	0.0413624472921089	0.0069823449756613	0.0032977847823123	0.017419938312578	0.1198752625264046	0.0725000818317538	0.0408627331814225	0.2296338214766657
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_cibarius|t__SGB28492	0.0380165856865879	0.0	0.0	0.0	0.0	0.0057570236050277	0.1603971007855461	0.0069231596367559
k__Bacteria|p__Elusimicrobia|c__CFGB3228|o__OFGB3228|f__FGB3228|g__GGB15354|s__GGB15354_SGB23395|t__SGB23395	0.0378724630859525	0.0016414222909579	0.0	0.0	0.0	0.0013630570357706	0.0095002894598573	0.0148805482493483
k__Bacteria|p__Candidatus_Aminicenantes|c__CFGB8486|o__OFGB8486|f__FGB8486|g__GGB25801|s__GGB25801_SGB37786|t__SGB37786	0.0336367368077902	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Macellibacteroides|s__Macellibacteroides_fermentans|t__SGB1927	0.0332014126448452	0.0089047579300406	0.0012116759770096	0.0175850884507203	0.016577610015447	0.0441476890535499	0.0290190233575159	0.607366659584216
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfomicrobiaceae|g__Desulfomicrobium|s__Desulfomicrobium_escambiense|t__SGB35202	0.0327306121494361	0.0	0.0	0.000257740032524	0.0030557941064353	0.001317236912207	0.0758663293045569	0.0290438252587384
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Desulforhabdus|s__Desulforhabdus_sp_TSK|t__SGB110694	0.0299560673146392	0.0009880174946511	0.0126723445305122	0.0028810573870188	0.0177821451883352	0.0	0.0013082827044917	0.0101225804187216
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_graminisolvens|t__SGB1924	0.0277668819655	0.0	0.0073852250638332	0.0053214624603675	0.0079372118342794	0.0054474628502319	0.0146900453136072	0.7092495336232449
k__Bacteria|p__Candidatus_Hydrogenedentes|c__CFGB8426|o__OFGB8426|f__FGB8426|g__GGB25719|s__GGB25719_SGB61051|t__SGB61051	0.0239184389834041	0.0	0.0254134706676401	0.007900941334257	0.0196207487146242	0.0	0.0098707351001973	0.0040576764693762
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalispiraceae|g__Sulfurivermis|s__Sulfurivermis_fontis|t__SGB33316	0.0208135208025352	0.0	0.0009424146487853	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_CF|t__SGB2367	0.0206317045986566	0.0035947764195356	0.0012735261038889	0.0072531899915207	0.0085307179849294	0.0409153542568778	0.0206242093370274	0.1165406256980602
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__Betaproteobacteria_unclassified|s__Betaproteobacteria_bacterium_SCN2|t__SGB88227	0.0203301557727117	0.0135183530131126	0.0073566993587639	0.001341041796791	0.0096748966001243	0.0	0.0	0.0030162439086334
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosomonas|s__Nitrosomonas_nitrosa|t__SGB13361	0.0191298731910095	0.0	0.0465883414764295	0.0	0.0238992498607802	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Aliarcobacter|s__Aliarcobacter_butzleri|t__SGB19413	0.0183434811547218	0.0	0.0	0.003199075330375	0.0	0.0225997679050382	0.1788537342080528	0.0130173924675056
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanotrichales|f__Methanotrichaceae|g__Methanothrix|s__Methanothrix_soehngenii|t__SGB187	0.0179887178300807	0.0082232120657978	0.0970847045473552	0.0275003323852017	0.1620262056345635	0.0007551156363284	0.0234377205294827	0.0532663940480303
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Arcobacter|s__Arcobacter_ellisii|t__SGB28488	0.0164344110139971	0.0101755861571837	0.0019898678751155	0.0691075854948264	0.0107249709049374	0.0251618459342217	0.1322315091564082	0.0259431964983452
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Sphaerochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_associata|t__SGB52450	0.0159880004971571	0.0024796341005762	0.0	0.0076951650179677	0.0149424664981562	0.0	0.0831978705535634	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_phenylacetica|t__SGB12600	0.0148911905518085	0.0	0.0	0.0	0.0	0.0	0.0036177064749654	0.004787296712031
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Zeimonas|s__Zeimonas_arvi|t__SGB88665	0.0146369435024824	0.0	0.0	0.0	0.0	0.0	0.0046938745060795	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_aminoaromatica|t__SGB12599	0.0142467038453772	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__CFGB38|o__OFGB38|f__FGB38|g__GGB52|s__GGB52_SGB75109|t__SGB75109	0.0141410139382446	0.0062085356100758	0.0100293179879216	0.0023850400956877	0.0118795334440366	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium_6E|t__SGB21384	0.0110383130281546	0.2330804252575807	0.0016976793446859	0.0077673473437919	0.0096791150692104	0.0	0.0009718336577272	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluvialis|t__SGB22850	0.0109444485651767	0.0	0.0	4.950724964904119e-05	0.0064188874609109	0.0011416541987112	0.0177813907363174	0.051144423751339
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae|g__Maribellus|s__Maribellus_sp_YY47|t__SGB109189	0.0107500678268838	0.0044276680272555	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium|s__Phenylobacterium_kunshanense|t__SGB24466	0.0100907993152591	0.0	0.0	0.0	0.0	0.0	0.058532755766372	0.000513512695465
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_hydrophilus|t__SGB61967	0.0086104015251424	0.0	0.0	0.0021499751393388	0.0101152398731872	0.0115833272368836	0.0070537070187514	0.151469265283486
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_denitrificans|t__SGB12717	0.0084684961952859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Cloacibacterium|s__Cloacibacterium_caeni|t__SGB2534	0.0083236345043908	0.0336600773790603	0.0256576720306634	0.0704741367523145	0.1492887004779416	0.0855698138770414	0.005506275862901	0.431028046495206
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Dechloromonas|s__Dechloromonas_agitata|t__SGB32903	0.0082645072836173	0.0	0.0	0.0015615569125941	0.0030304832919188	0.0028415807829215	0.0	0.0264438456493346
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas_maotaiensis|t__SGB88771	0.0076991032349706	0.0	0.0	0.0	0.0021325983718268	0.0	0.0026493897062287	0.0179539062954533
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas_malthae|t__SGB12505	0.0070169229252963	0.0	0.0	0.0	0.0	0.0	0.0052624382262215	0.0
k__Bacteria|p__Bacteroidota|c__CFGB7739|o__OFGB7739|f__FGB7739|g__GGB24445|s__GGB24445_SGB36288|t__SGB36288	0.0064093907318484	0.0	0.0	0.0003276548507306	0.0113379469129078	0.0	0.0	0.0069900500680289
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_paurosaccharolyticus|t__SGB27748	0.005928242972804	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluvialis|t__SGB89182	0.0054633551994723	0.0	0.0	0.0	0.0	0.0008823122993411	0.0035356457318521	0.0297101568625733
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Thiovulaceae|g__Sulfuricurvum|s__Sulfuricurvum_sp_IAE1|t__SGB28557	0.0051632845540467	0.0198302125442672	0.002675551178277	0.1427225982153332	0.0364235600797438	0.0	0.0	0.0181411995030177
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidiferrobacterales|f__Acidiferrobacteraceae|g__Sulfuricaulis|s__Sulfuricaulis_limicola|t__SGB22402	0.0050753328131461	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methyloterricola|s__Methyloterricola_oryzae|t__SGB33319	0.004354719809969	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Planctomycetota|c__CFGB26100|o__OFGB26100|f__FGB26100|g__GGB45184|s__GGB45184_SGB62700|t__SGB62700	0.0039955219437699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula|s__Methanoregula_formicica|t__SGB155	0.003569066863941	0.0	0.0	0.0	0.0	0.0	0.0667212456327471	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Azonexaceae|g__Azonexus|s__Azonexus_fungiphilus|t__SGB32902	0.0034870278451177	0.0	0.0	0.0	0.0	0.0	0.0258362388210509	0.004721435364316
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Desulfuromonas|s__Desulfuromonas_acetexigens|t__SGB33449	0.0032150426295596	0.0008407319052543	0.0032460652796633	0.02625112464692	0.05315627995851	0.0	0.0126021855495393	0.0133703681279155
k__Bacteria|p__Firmicutes|c__CFGB39919|o__OFGB39919|f__FGB39919|g__GGB41919|s__GGB41919_SGB59022|t__SGB59022	0.0029918373711396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__GGB90375|s__GGB90375_SGB126080|t__SGB126080	0.0029386228724434	0.0	0.0008616362503179	0.0067549051925722	0.0	0.4402034576614196	0.0588609987388251	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__Rhodocyclaceae_unclassified|s__Rhodocyclaceae_bacterium|t__SGB93682	0.0029031465399793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Pararheinheimera|s__Pararheinheimera_texasensis|t__SGB30809	0.0028987119984213	0.0	0.0	0.0002685106937072	0.0	0.0015522025058412	0.0030866562373894	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Acetoanaerobium|s__Acetoanaerobium_noterae|t__SGB6090	0.0025587304789736	0.0	0.0	0.0	0.0	0.0	0.0044195571648151	0.0124138349607115
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_cucumis|t__SGB3040	0.0025365577711835	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Alishewanella|s__Alishewanella_aestuarii|t__SGB9785	0.0024042606147028	0.0	0.0	0.0	0.0	0.0	0.01365725224671	0.0
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidia_unclassified|f__Dehalococcoidia_unclassified|g__Dehalogenimonas|s__Dehalogenimonas_alkenigignens|t__SGB18985	0.0022771370900398	0.0	0.0001834176176419	0.0	0.0	0.0	0.0019049815365582	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter_benzoatilyticus|t__SGB94938	0.0022069235153712	0.0	0.0006432946386192	0.0146607594600006	0.0114414616543278	0.0	0.196095868632483	0.0964997379468891
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae|g__Rheinheimera|s__Rheinheimera_sp_4Y26|t__SGB110133	0.0021758817244651	0.0	0.0	0.0019604492943084	0.0019554226702112	0.0006671409990863	0.0	0.003385170364193
